    DATE,remainder
1928-11-04,-50.330832653745304
1928-11-05,-54.33100473982263
1928-11-06,-72.33117682589996
1928-11-07,-68.33134891197729
1928-11-08,-66.33152099805461
1928-11-09,-68.33169308413194
1928-11-10,-124.33186517020927
1928-11-11,-104.3320372562866
1928-11-12,-58.332209342363925
1928-11-13,-20.332381428441252
1928-11-14,-34.33255351451858
1928-11-15,-58.33272560059591
1928-11-16,-41.332897686673235
1928-11-17,-46.33306977275056
1928-11-18,-55.33324185882789
1928-11-19,-63.33341394490522
1928-11-20,-54.333586030982545
1928-11-21,-62.33375811705987
1928-11-22,-60.3339302031372
1928-11-23,-42.33410228921453
1928-11-24,-62.334274375291855
1928-11-25,-76.33444646136918
1928-11-26,-78.33461854744651
1928-11-27,-82.33479063352384
1928-11-28,-97.33496271960117
1928-11-29,-112.33513480567849
1928-11-30,-86.33530689175582
1928-12-01,-71.54202194658315
1928-12-02,-68.54219403266048
1928-12-03,-70.5423661187378
1928-12-04,-74.54253820481513
1928-12-05,-73.54271029089246
1928-12-06,-61.542882376969786
1928-12-07,-63.54305446304711
1928-12-08,-98.54322654912444
1928-12-09,-116.54339863520177
1928-12-10,-120.5435707212791
1928-12-11,-117.54374280735642
1928-12-12,-105.54391489343375
1928-12-13,-97.54408697951108
1928-12-14,-110.5442590655884
1928-12-15,-102.54443115166573
1928-12-16,-104.54460323774306
1928-12-17,-113.54477532382039
1928-12-18,-139.5449474098977
1928-12-19,-177.54511949597503
1928-12-20,-195.54529158205236
1928-12-21,-178.54546366812968
1928-12-22,-177.545635754207
1928-12-23,-136.54580784028434
1928-12-24,-133.54597992636167
1928-12-25,-100.54615201243901
1928-12-26,-64.54632409851634
1928-12-27,-71.54649618459366
1928-12-28,-102.54666827067099
1928-12-29,-120.54684035674832
1928-12-30,-100.54701244282563
1928-12-31,-98.54718452890296
1929-01-01,-112.63353825560529
1929-01-02,-113.63371034168262
1929-01-03,-129.63388242775994
1929-01-04,-136.63405451383727
1929-01-05,-156.6342265999146
1929-01-06,-132.63439868599193
1929-01-07,-123.63457077206925
1929-01-08,-148.63474285814658
1929-01-09,-184.6349149442239
1929-01-10,-178.63508703030124
1929-01-11,-188.63525911637856
1929-01-12,-136.6354312024559
1929-01-13,-76.63560328853322
1929-01-14,-121.63577537461055
1929-01-15,-122.63594746068787
1929-01-16,-174.6361195467652
1929-01-17,-168.63629163284253
1929-01-18,-160.63646371891986
1929-01-19,-69.63663580499718
1929-01-20,-82.63680789107451
1929-01-21,-98.63697997715184
1929-01-22,-113.63715206322917
1929-01-23,-102.6373241493065
1929-01-24,-108.63749623538382
1929-01-25,-122.63766832146115
1929-01-26,-165.63784040753848
1929-01-27,-135.6380124936158
1929-01-28,-115.63818457969313
1929-01-29,-143.63835666577046
1929-01-30,-121.63852875184779
1929-01-31,-166.63870083792511
1929-02-01,-209.23823815837744
1929-02-02,-249.23841024445477
1929-02-03,-225.2385823305321
1929-02-04,-192.23875441660942
1929-02-05,-167.23892650268675
1929-02-06,-214.23909858876408
1929-02-07,-242.2392706748414
1929-02-08,-188.23944276091873
1929-02-09,-203.23961484699606
1929-02-10,-323.2397869330734
1929-02-11,-287.2399590191507
1929-02-12,-272.24013110522804
1929-02-13,-279.2403031913054
1929-02-14,-242.2404752773827
1929-02-15,-205.24064736346003
1929-02-16,-163.24081944953736
1929-02-17,-171.24099153561468
1929-02-18,-157.241163621692
1929-02-19,-204.24133570776934
1929-02-20,-212.24150779384667
1929-02-21,-191.241679879924
1929-02-22,-134.24185196600132
1929-02-23,-100.24202405207865
1929-02-24,-143.24219613815598
1929-02-25,-176.2423682242333
1929-02-26,-167.24254031031063
1929-02-27,-173.24271239638796
1929-02-28,-156.24288448246529
1929-03-01,-191.7906639904176
1929-03-02,-187.79083607649494
1929-03-03,-162.79100816257227
1929-03-04,-140.7911802486496
1929-03-05,-148.79135233472692
1929-03-06,-123.79152442080424
1929-03-07,-129.79169650688158
1929-03-08,-107.79186859295889
1929-03-09,-111.79204067903622
1929-03-10,-130.79221276511356
1929-03-11,-119.79238485119087
1929-03-12,-110.7925569372682
1929-03-13,-114.79272902334553
1929-03-14,-117.79290110942286
1929-03-15,-110.79307319550018
1929-03-16,-120.79324528157751
1929-03-17,-101.79341736765484
1929-03-18,-75.79358945373217
1929-03-19,-69.7937615398095
1929-03-20,-79.79393362588682
1929-03-21,-122.79410571196415
1929-03-22,-79.79427779804148
1929-03-23,-46.794449884118805
1929-03-24,-76.79462197019613
1929-03-25,-64.79479405627346
1929-03-26,-68.79496614235079
1929-03-27,-59.795138228428115
1929-03-28,-57.79531031450544
1929-03-29,-52.79548240058277
1929-03-30,-68.7956544866601
1929-03-31,-76.79582657273743
1929-04-01,-139.21347912756477
1929-04-02,-168.2136512136421
1929-04-03,-191.21382329971942
1929-04-04,-209.21399538579675
1929-04-05,-192.21416747187408
1929-04-06,-174.2143395579514
1929-04-07,-134.21451164402873
1929-04-08,-126.21468373010605
1929-04-09,-111.21485581618337
1929-04-10,-120.2150279022607
1929-04-11,-149.21519998833804
1929-04-12,-129.21537207441537
1929-04-13,-112.21554416049268
1929-04-14,-116.21571624657001
1929-04-15,-116.21588833264734
1929-04-16,-131.21606041872468
1929-04-17,-119.216232504802
1929-04-18,-56.21640459087932
1929-04-19,-35.21657667695665
1929-04-20,-110.21674876303398
1929-04-21,-170.21692084911132
1929-04-22,-151.21709293518865
1929-04-23,-130.21726502126597
1929-04-24,-119.21743710734329
1929-04-25,-150.21760919342063
1929-04-26,-141.21778127949793
1929-04-27,-106.21795336557526
1929-04-28,-124.21812545165258
1929-04-29,-81.21829753772991
1929-04-30,-40.21846962380724
1929-05-01,-164.65516514738457
1929-05-02,-137.6553372334619
1929-05-03,-128.65550931953922
1929-05-04,-105.65568140561655
1929-05-05,-74.65585349169388
1929-05-06,-25.656025577771203
1929-05-07,-85.65619766384853
1929-05-08,-53.65636974992586
1929-05-09,-64.65654183600319
1929-05-10,-109.65671392208051
1929-05-11,-94.65688600815784
1929-05-12,-48.65705809423517
1929-05-13,-78.6572301803125
1929-05-14,-75.65740226638982
1929-05-15,-93.65757435246715
1929-05-16,-82.65774643854448
1929-05-17,-130.6579185246218
1929-05-18,-143.65809061069913
1929-05-19,-142.65826269677646
1929-05-20,-108.65843478285379
1929-05-21,-88.65860686893112
1929-05-22,-44.658778955008444
1929-05-23,-55.65895104108577
1929-05-24,-30.6591231271631
1929-05-25,-30.659295213240426
1929-05-26,-22.659467299317754
1929-05-27,-48.65963938539508
1929-05-28,-45.65981147147241
1929-05-29,-88.65998355754974
1929-05-30,-106.66015564362706
1929-05-31,-100.66032772970439
1929-06-01,-139.37729669078172
1929-06-02,-156.37746877685905
1929-06-03,-106.37764086293637
1929-06-04,-144.3778129490137
1929-06-05,-178.37798503509103
1929-06-06,-163.37815712116836
1929-06-07,-125.37832920724568
1929-06-08,-109.37850129332301
1929-06-09,-104.37867337940034
1929-06-10,-103.37884546547767
1929-06-11,-116.379017551555
1929-06-12,-72.37918963763232
1929-06-13,-75.37936172370965
1929-06-14,-75.37953380978698
1929-06-15,-71.3797058958643
1929-06-16,-70.37987798194163
1929-06-17,-80.38005006801896
1929-06-18,-81.38022215409629
1929-06-19,-48.380394240173615
1929-06-20,-26.380566326250943
1929-06-21,-122.38073841232827
1929-06-22,-130.3809104984056
1929-06-23,-137.38108258448293
1929-06-24,-160.38125467056025
1929-06-25,-151.38142675663758
1929-06-26,-126.3815988427149
1929-06-27,-144.3817709287922
1929-06-28,-117.38194301486955
1929-06-29,-113.38211510094688
1929-06-30,-113.3822871870242
1929-07-01,-109.27918778872653
1929-07-02,-135.27935987480384
1929-07-03,-82.27953196088119
1929-07-04,-60.279704046958514
1929-07-05,-81.27987613303584
1929-07-06,-120.28004821911317
1929-07-07,-144.28022030519048
1929-07-08,-148.2803923912678
1929-07-09,-152.28056447734514
1929-07-10,-111.28073656342248
1929-07-11,-83.2809086494998
1929-07-12,-50.281080735577135
1929-07-13,-100.28125282165446
1929-07-14,-109.28142490773179
1929-07-15,-116.28159699380912
1929-07-16,-105.28176907988644
1929-07-17,-56.28194116596377
1929-07-18,-58.2821132520411
1929-07-19,-38.28228533811843
1929-07-20,-32.282457424195755
1929-07-21,-22.282629510273082
1929-07-22,-16.28280159635041
1929-07-23,-36.28297368242774
1929-07-24,-91.28314576850507
1929-07-25,-122.28331785458239
1929-07-26,-110.28348994065972
1929-07-27,-137.28366202673703
1929-07-28,-136.28383411281436
1929-07-29,-99.2840061988917
1929-07-30,-124.28417828496903
1929-07-31,-116.28435037104636
1929-08-01,-80.27500097274869
1929-08-02,-106.27517305882601
1929-08-03,-132.27534514490333
1929-08-04,-74.27551723098067
1929-08-05,-61.275689317057996
1929-08-06,-108.27586140313532
1929-08-07,-62.27603348921265
1929-08-08,-54.27620557528998
1929-08-09,-101.2763776613673
1929-08-10,-92.27654974744463
1929-08-11,-74.27672183352196
1929-08-12,-84.27689391959929
1929-08-13,-116.27706600567662
1929-08-14,-80.27723809175394
1929-08-15,-101.27741017783127
1929-08-16,-69.2775822639086
1929-08-17,-60.277754349985926
1929-08-18,-96.27792643606325
1929-08-19,-125.27809852214058
1929-08-20,-113.27827060821791
1929-08-21,-135.27844269429522
1929-08-22,-117.27861478037255
1929-08-23,-114.27878686644988
1929-08-24,-75.2789589525272
1929-08-25,-91.27913103860453
1929-08-26,-135.27930312468186
1929-08-27,-96.27947521075919
1929-08-28,-66.27964729683652
1929-08-29,-75.27981938291384
1929-08-30,-57.27999146899117
1929-08-31,-46.2801635550685
1929-09-01,-9.118714547395825
