,    DATE,remainder,lag1
15941,1919-08-25,-163.6505005981279,-151.65032851205058
15942,1919-08-26,-106.65067268420522,-163.6505005981279
15943,1919-08-27,-96.65084477028256,-106.65067268420522
15944,1919-08-28,-80.65101685635987,-96.65084477028256
15945,1919-08-29,-50.6511889424372,-80.65101685635987
15946,1919-08-30,-127.65136102851451,-50.6511889424372
15947,1919-08-31,-149.65153311459187,-127.65136102851451
15948,1919-09-01,-93.49008410691918,-149.65153311459187
15949,1919-09-02,-85.4902561929965,-93.49008410691918
15950,1919-09-03,-69.49042827907383,-85.4902561929965
15951,1919-09-04,-25.490600365151156,-69.49042827907383
15952,1919-09-05,-29.49077245122848,-25.490600365151156
15953,1919-09-06,-31.490944537305808,-29.49077245122848
15954,1919-09-07,-41.491116623383135,-31.490944537305808
15955,1919-09-08,-91.49128870946046,-41.491116623383135
15956,1919-09-09,-48.49146079553779,-91.49128870946046
15957,1919-09-10,-63.49163288161512,-48.49146079553779
15958,1919-09-11,-25.491804967692445,-63.49163288161512
15959,1919-09-12,-19.491977053769773,-25.491804967692445
15960,1919-09-13,-14.4921491398471,-19.491977053769773
15961,1919-09-14,-17.492321225924428,-14.4921491398471
15962,1919-09-15,-57.49249331200176,-17.492321225924428
15963,1919-09-16,-69.49266539807908,-57.49249331200176
15964,1919-09-17,-61.49283748415641,-69.49266539807908
15965,1919-09-18,-97.49300957023374,-61.49283748415641
15966,1919-09-19,-59.493181656311066,-97.49300957023374
15967,1919-09-20,-137.4933537423884,-59.493181656311066
15968,1919-09-21,-148.49352582846572,-137.4933537423884
15969,1919-09-22,-141.49369791454305,-148.49352582846572
15970,1919-09-23,-105.49387000062038,-141.49369791454305
15971,1919-09-24,-95.4940420866977,-105.49387000062038
15972,1919-09-25,-73.49421417277503,-95.4940420866977
15973,1919-09-26,-47.49438625885236,-73.49421417277503
15974,1919-09-27,-123.49455834492969,-47.49438625885236
15975,1919-09-28,-131.494730431007,-123.49455834492969
15976,1919-09-29,-167.49490251708434,-131.494730431007
15977,1919-09-30,-152.49507460316167,-167.49490251708434
15978,1919-10-01,-45.331184189239,-152.49507460316167
15979,1919-10-02,-28.331356275316324,-45.331184189239
15980,1919-10-03,-53.33152836139365,-28.331356275316324
15981,1919-10-04,-45.33170044747098,-53.33152836139365
15982,1919-10-05,-40.33187253354831,-45.33170044747098
15983,1919-10-06,-39.332044619625634,-40.33187253354831
15984,1919-10-07,-81.33221670570296,-39.332044619625634
15985,1919-10-08,-95.33238879178028,-81.33221670570296
15986,1919-10-09,-137.33256087785762,-95.33238879178028
15987,1919-10-10,-150.33273296393494,-137.33256087785762
15988,1919-10-11,-156.33290505001227,-150.33273296393494
15989,1919-10-12,-151.3330771360896,-156.33290505001227
15990,1919-10-13,-122.33324922216693,-151.3330771360896
15991,1919-10-14,-104.33342130824424,-122.33324922216693
15992,1919-10-15,-123.33359339432158,-104.33342130824424
15993,1919-10-16,-145.3337654803989,-123.33359339432158
15994,1919-10-17,-129.33393756647624,-145.3337654803989
15995,1919-10-18,-98.33410965255356,-129.33393756647624
15996,1919-10-19,-103.33428173863088,-98.33410965255356
15997,1919-10-20,-103.33445382470822,-103.33428173863088
15998,1919-10-21,-116.33462591078556,-103.33445382470822
15999,1919-10-22,-125.33479799686287,-116.33462591078556
16000,1919-10-23,-127.3349700829402,-125.33479799686287
16001,1919-10-24,-127.33514216901752,-127.3349700829402
16002,1919-10-25,-111.33531425509486,-127.33514216901752
16003,1919-10-26,-127.3354863411722,-111.33531425509486
16004,1919-10-27,-153.3356584272495,-127.3354863411722
16005,1919-10-28,-134.33583051332684,-153.3356584272495
16006,1919-10-29,-171.33600259940417,-134.33583051332684
16007,1919-10-30,-165.3361746854815,-171.33600259940417
16008,1919-10-31,-186.3363467715588,-165.3361746854815
16009,1919-11-01,-130.76449737326112,-186.3363467715588
16010,1919-11-02,-150.76466945933845,-130.76449737326112
16011,1919-11-03,-154.76484154541578,-150.76466945933845
16012,1919-11-04,-149.7650136314931,-154.76484154541578
16013,1919-11-05,-141.76518571757043,-149.7650136314931
16014,1919-11-06,-136.76535780364776,-141.76518571757043
16015,1919-11-07,-133.7655298897251,-136.76535780364776
16016,1919-11-08,-156.7657019758024,-133.7655298897251
16017,1919-11-09,-181.7658740618797,-156.7657019758024
16018,1919-11-10,-189.76604614795707,-181.7658740618797
16019,1919-11-11,-177.7662182340344,-189.76604614795707
16020,1919-11-12,-158.76639032011173,-177.7662182340344
16021,1919-11-13,-154.76656240618905,-158.76639032011173
16022,1919-11-14,-155.76673449226638,-154.76656240618905
16023,1919-11-15,-182.7669065783437,-155.76673449226638
16024,1919-11-16,-181.76707866442104,-182.7669065783437
16025,1919-11-17,-212.7672507504984,-181.76707866442104
16026,1919-11-18,-173.7674228365757,-212.7672507504984
16027,1919-11-19,-108.76759492265305,-173.7674228365757
16028,1919-11-20,-90.76776700873036,-108.76759492265305
16029,1919-11-21,-117.76793909480767,-90.76776700873036
16030,1919-11-22,-117.768111180885,-117.76793909480767
16031,1919-11-23,-82.76828326696234,-117.768111180885
16032,1919-11-24,-63.76845535303967,-82.76828326696234
16033,1919-11-25,-82.768627439117,-63.76845535303967
16034,1919-11-26,-100.76879952519432,-82.768627439117
16035,1919-11-27,-113.76897161127164,-100.76879952519432
16036,1919-11-28,-135.76914369734897,-113.76897161127164
16037,1919-11-29,-128.7693157834263,-135.76914369734897
16038,1919-11-30,-138.76948786950362,-128.7693157834263
16039,1919-12-01,-99.97620292433096,-138.76948786950362
16040,1919-12-02,-49.97637501040829,-99.97620292433096
16041,1919-12-03,-51.97654709648562,-49.97637501040829
16042,1919-12-04,-27.976719182562945,-51.97654709648562
16043,1919-12-05,-59.97689126864027,-27.976719182562945
16044,1919-12-06,-60.9770633547176,-59.97689126864027
16045,1919-12-07,-82.97723544079493,-60.9770633547176
16046,1919-12-08,-97.97740752687226,-82.97723544079493
16047,1919-12-09,-101.97757961294958,-97.97740752687226
16048,1919-12-10,-131.9777516990269,-101.97757961294958
16049,1919-12-11,-152.97792378510422,-131.9777516990269
16050,1919-12-12,-145.97809587118155,-152.97792378510422
16051,1919-12-13,-109.9782679572589,-145.97809587118155
16052,1919-12-14,-113.97844004333622,-109.9782679572589
16053,1919-12-15,-106.97861212941356,-113.97844004333622
16054,1919-12-16,-135.97878421549086,-106.97861212941356
16055,1919-12-17,-166.9789563015682,-135.97878421549086
16056,1919-12-18,-103.97912838764552,-166.9789563015682
16057,1919-12-19,-83.97930047372286,-103.97912838764552
16058,1919-12-20,-89.97947255980019,-83.97930047372286
16059,1919-12-21,-62.97964464587752,-89.97947255980019
16060,1919-12-22,-80.97981673195484,-62.97964464587752
16061,1919-12-23,-95.97998881803215,-80.97981673195484
16062,1919-12-24,-59.980160904109496,-95.97998881803215
16063,1919-12-25,-79.98033299018682,-59.980160904109496
16064,1919-12-26,-128.98050507626414,-79.98033299018682
16065,1919-12-27,-131.98067716234146,-128.98050507626414
16066,1919-12-28,-187.9808492484188,-131.98067716234146
16067,1919-12-29,-183.9810213344961,-187.9808492484188
16068,1919-12-30,-55.98119342057345,-183.9810213344961
16069,1919-12-31,-47.981365506650775,-55.98119342057345
16070,1920-01-01,-62.0677192333531,-47.981365506650775
16071,1920-01-02,-100.06789131943044,-62.0677192333531
16072,1920-01-03,-106.06806340550776,-100.06789131943044
16073,1920-01-04,-111.06823549158509,-106.06806340550776
16074,1920-01-05,-105.0684075776624,-111.06823549158509
16075,1920-01-06,-125.06857966373974,-105.0684075776624
16076,1920-01-07,-109.06875174981708,-125.06857966373974
16077,1920-01-08,-67.0689238358944,-109.06875174981708
16078,1920-01-09,-71.06909592197172,-67.0689238358944
16079,1920-01-10,-58.06926800804905,-71.06909592197172
16080,1920-01-11,-7.069440094126378,-58.06926800804905
16081,1920-01-12,-28.069612180203706,-7.069440094126378
16082,1920-01-13,-31.069784266281037,-28.069612180203706
16083,1920-01-14,-56.06995635235836,-31.069784266281037
16084,1920-01-15,-81.07012843843569,-56.06995635235836
16085,1920-01-16,-28.070300524513016,-81.07012843843569
16086,1920-01-17,-2.0704726105903437,-28.070300524513016
16087,1920-01-18,-12.07064469666767,-2.0704726105903437
16088,1920-01-19,-0.0708167827449983,-12.07064469666767
16089,1920-01-20,-62.070988868822326,-0.0708167827449983
16090,1920-01-21,-70.07116095489965,-62.070988868822326
16091,1920-01-22,-84.07133304097698,-70.07116095489965
16092,1920-01-23,-82.07150512705431,-84.07133304097698
16093,1920-01-24,-79.07167721313164,-82.07150512705431
16094,1920-01-25,-82.07184929920896,-79.07167721313164
16095,1920-01-26,-93.07202138528628,-82.07184929920896
16096,1920-01-27,-88.07219347136362,-93.07202138528628
16097,1920-01-28,-119.07236555744096,-88.07219347136362
16098,1920-01-29,-105.07253764351827,-119.07236555744096
16099,1920-01-30,-71.0727097295956,-105.07253764351827
16100,1920-01-31,-61.07288181567293,-71.0727097295956
16101,1920-02-01,-44.67241913612526,-61.07288181567293
16102,1920-02-02,-33.672591222202584,-44.67241913612526
16103,1920-02-03,-44.67276330827991,-33.672591222202584
16104,1920-02-04,-41.67293539435724,-44.67276330827991
16105,1920-02-05,-80.67310748043457,-41.67293539435724
16106,1920-02-06,-112.6732795665119,-80.67310748043457
16107,1920-02-07,-132.67345165258922,-112.6732795665119
16108,1920-02-08,-105.67362373866656,-132.67345165258922
16109,1920-02-09,-88.67379582474388,-105.67362373866656
16110,1920-02-10,-48.6739679108212,-88.67379582474388
16111,1920-02-11,-48.67413999689853,-48.6739679108212
16112,1920-02-12,-58.67431208297586,-48.67413999689853
16113,1920-02-13,-70.67448416905319,-58.67431208297586
16114,1920-02-14,-53.67465625513052,-70.67448416905319
16115,1920-02-15,-92.67482834120784,-53.67465625513052
16116,1920-02-16,-69.67500042728517,-92.67482834120784
16117,1920-02-17,-72.6751725133625,-69.67500042728517
16118,1920-02-18,-70.67534459943982,-72.6751725133625
16119,1920-02-19,-60.67551668551715,-70.67534459943982
16120,1920-02-20,-60.67568877159448,-60.67551668551715
16121,1920-02-21,-68.67586085767181,-60.67568877159448
16122,1920-02-22,-78.67603294374914,-68.67586085767181
16123,1920-02-23,-69.67620502982646,-78.67603294374914
16124,1920-02-24,-66.67637711590379,-69.67620502982646
16125,1920-02-25,-24.67654920198112,-66.67637711590379
16126,1920-02-26,-20.676721288058445,-24.67654920198112
16127,1920-02-27,-72.67689337413576,-20.676721288058445
16128,1920-02-28,-69.67706546021309,-72.67689337413576
16129,1920-02-29,-42.677237546290414,-69.67706546021309
16130,1920-03-01,-34.22501705424274,-42.677237546290414
16131,1920-03-02,-17.22518914032007,-34.22501705424274
16132,1920-03-03,-67.2253612263974,-17.22518914032007
16133,1920-03-04,-46.22553331247472,-67.2253612263974
16134,1920-03-05,-22.22570539855205,-46.22553331247472
16135,1920-03-06,-3.225877484629379,-22.22570539855205
16136,1920-03-07,-41.22604957070671,-3.225877484629379
16137,1920-03-08,-106.22622165678403,-41.22604957070671
16138,1920-03-09,-128.22639374286138,-106.22622165678403
16139,1920-03-10,-114.22656582893867,-128.22639374286138
16140,1920-03-11,-116.22673791501602,-114.22656582893867
16141,1920-03-12,-119.22691000109334,-116.22673791501602
16142,1920-03-13,-101.22708208717069,-119.22691000109334
16143,1920-03-14,-92.227254173248,-101.22708208717069
16144,1920-03-15,-78.22742625932533,-92.227254173248
16145,1920-03-16,-59.227598345402654,-78.22742625932533
16146,1920-03-17,-56.22777043147998,-59.227598345402654
16147,1920-03-18,-48.22794251755731,-56.22777043147998
16148,1920-03-19,-72.22811460363464,-48.22794251755731
16149,1920-03-20,-69.22828668971196,-72.22811460363464
16150,1920-03-21,-48.22845877578929,-69.22828668971196
16151,1920-03-22,-53.22863086186662,-48.22845877578929
16152,1920-03-23,-44.22880294794395,-53.22863086186662
16153,1920-03-24,-64.22897503402127,-44.22880294794395
16154,1920-03-25,-57.2291471200986,-64.22897503402127
16155,1920-03-26,-31.22931920617593,-57.2291471200986
16156,1920-03-27,-21.229491292253257,-31.22931920617593
16157,1920-03-28,-25.229663378330585,-21.229491292253257
16158,1920-03-29,-25.229835464407916,-25.229663378330585
16159,1920-03-30,-51.23000755048524,-25.229835464407916
16160,1920-03-31,-46.23017963656257,-51.23000755048524
16161,1920-04-01,-62.647832191389895,-46.23017963656257
16162,1920-04-02,-70.64800427746722,-62.647832191389895
16163,1920-04-03,-93.64817636354456,-70.64800427746722
16164,1920-04-04,-72.64834844962188,-93.64817636354456
16165,1920-04-05,-105.6485205356992,-72.64834844962188
16166,1920-04-06,-99.64869262177652,-105.6485205356992
16167,1920-04-07,-109.64886470785386,-99.64869262177652
16168,1920-04-08,-70.64903679393119,-109.64886470785386
16169,1920-04-09,-28.64920888000852,-70.64903679393119
16170,1920-04-10,-28.649380966085843,-28.64920888000852
16171,1920-04-11,-21.64955305216317,-28.649380966085843
16172,1920-04-12,-52.6497251382405,-21.64955305216317
16173,1920-04-13,-23.649897224317822,-52.6497251382405
16174,1920-04-14,-60.65006931039515,-23.649897224317822
16175,1920-04-15,-34.65024139647248,-60.65006931039515
16176,1920-04-16,-48.65041348254981,-34.65024139647248
16177,1920-04-17,-24.650585568627136,-48.65041348254981
16178,1920-04-18,-29.650757654704464,-24.650585568627136
16179,1920-04-19,-59.65092974078179,-29.650757654704464
16180,1920-04-20,-55.65110182685912,-59.65092974078179
16181,1920-04-21,-94.65127391293645,-55.65110182685912
16182,1920-04-22,-96.65144599901376,-94.65127391293645
16183,1920-04-23,-103.65161808509109,-96.65144599901376
16184,1920-04-24,-63.651790171168415,-103.65161808509109
16185,1920-04-25,-58.65196225724574,-63.651790171168415
16186,1920-04-26,-91.65213434332308,-58.65196225724574
16187,1920-04-27,-89.6523064294004,-91.65213434332308
16188,1920-04-28,-94.65247851547772,-89.6523064294004
16189,1920-04-29,-100.65265060155504,-94.65247851547772
16190,1920-04-30,-83.65282268763238,-100.65265060155504
16191,1920-05-01,-108.08951821120972,-83.65282268763238
16192,1920-05-02,-59.08969029728704,-108.08951821120972
16193,1920-05-03,-72.08986238336436,-59.08969029728704
16194,1920-05-04,-96.09003446944168,-72.08986238336436
16195,1920-05-05,-151.09020655551902,-96.09003446944168
16196,1920-05-06,-116.09037864159636,-151.09020655551902
16197,1920-05-07,-122.09055072767369,-116.09037864159636
16198,1920-05-08,-121.090722813751,-122.09055072767369
16199,1920-05-09,-123.09089489982831,-121.090722813751
16200,1920-05-10,-146.09106698590566,-123.09089489982831
16201,1920-05-11,-138.09123907198298,-146.09106698590566
16202,1920-05-12,-82.09141115806031,-138.09123907198298
16203,1920-05-13,-54.09158324413764,-82.09141115806031
16204,1920-05-14,-104.09175533021497,-54.09158324413764
16205,1920-05-15,-130.0919274162923,-104.09175533021497
16206,1920-05-16,-123.09209950236962,-130.0919274162923
16207,1920-05-17,-58.09227158844695,-123.09209950236962
16208,1920-05-18,-50.09244367452428,-58.09227158844695
16209,1920-05-19,-75.0926157606016,-50.09244367452428
16210,1920-05-20,-56.09278784667893,-75.0926157606016
16211,1920-05-21,-58.09295993275626,-56.09278784667893
16212,1920-05-22,-92.0931320188336,-58.09295993275626
16213,1920-05-23,-54.093304104910914,-92.0931320188336
16214,1920-05-24,-30.09347619098824,-54.093304104910914
16215,1920-05-25,4.906351722934431,-30.09347619098824
16216,1920-05-26,1.906179636857104,4.906351722934431
16217,1920-05-27,-40.093992449220224,1.906179636857104
16218,1920-05-28,-68.09416453529755,-40.093992449220224
16219,1920-05-29,-52.09433662137488,-68.09416453529755
16220,1920-05-30,-31.094508707452206,-52.09433662137488
16221,1920-05-31,-67.09468079352953,-31.094508707452206
16222,1920-06-01,-105.81164975460686,-67.09468079352953
16223,1920-06-02,-103.8118218406842,-105.81164975460686
16224,1920-06-03,-157.81199392676152,-103.8118218406842
16225,1920-06-04,-156.81216601283884,-157.81199392676152
16226,1920-06-05,-148.81233809891617,-156.81216601283884
16227,1920-06-06,-169.8125101849935,-148.81233809891617
16228,1920-06-07,-175.81268227107083,-169.8125101849935
16229,1920-06-08,-167.81285435714815,-175.81268227107083
16230,1920-06-09,-135.81302644322548,-167.81285435714815
16231,1920-06-10,-121.8131985293028,-135.81302644322548
16232,1920-06-11,-96.81337061538014,-121.8131985293028
16233,1920-06-12,-93.81354270145746,-96.81337061538014
16234,1920-06-13,-76.81371478753479,-93.81354270145746
16235,1920-06-14,-95.81388687361212,-76.81371478753479
16236,1920-06-15,-75.81405895968945,-95.81388687361212
16237,1920-06-16,-75.81423104576677,-75.81405895968945
16238,1920-06-17,-85.8144031318441,-75.81423104576677
16239,1920-06-18,-94.81457521792144,-85.8144031318441
16240,1920-06-19,-107.81474730399876,-94.81457521792144
16241,1920-06-20,-83.81491939007608,-107.81474730399876
16242,1920-06-21,-59.81509147615341,-83.81491939007608
16243,1920-06-22,-99.81526356223074,-59.81509147615341
16244,1920-06-23,-82.81543564830805,-99.81526356223074
16245,1920-06-24,-109.81560773438538,-82.81543564830805
16246,1920-06-25,-127.81577982046272,-109.81560773438538
16247,1920-06-26,-123.81595190654004,-127.81577982046272
16248,1920-06-27,-108.81612399261736,-123.81595190654004
16249,1920-06-28,-87.81629607869469,-108.81612399261736
16250,1920-06-29,-65.81646816477202,-87.81629607869469
16251,1920-06-30,-49.81664025084935,-65.81646816477202
16252,1920-07-01,-88.71354085255167,-49.81664025084935
16253,1920-07-02,-66.713712938629,-88.71354085255167
16254,1920-07-03,-31.71388502470633,-66.713712938629
16255,1920-07-04,-73.71405711078366,-31.71388502470633
16256,1920-07-05,-113.71422919686098,-73.71405711078366
16257,1920-07-06,-95.71440128293833,-113.71422919686098
16258,1920-07-07,-44.71457336901564,-95.71440128293833
16259,1920-07-08,-29.714745455092967,-44.71457336901564
16260,1920-07-09,-117.7149175411703,-29.714745455092967
16261,1920-07-10,-117.71508962724762,-117.7149175411703
16262,1920-07-11,-101.71526171332496,-117.71508962724762
16263,1920-07-12,-74.71543379940228,-101.71526171332496
16264,1920-07-13,-99.7156058854796,-74.71543379940228
16265,1920-07-14,-107.71577797155692,-99.7156058854796
16266,1920-07-15,-77.71595005763426,-107.71577797155692
16267,1920-07-16,-57.71612214371159,-77.71595005763426
16268,1920-07-17,-28.716294229788915,-57.71612214371159
16269,1920-07-18,-39.71646631586624,-28.716294229788915
16270,1920-07-19,-126.71663840194356,-39.71646631586624
16271,1920-07-20,-97.7168104880209,-126.71663840194356
16272,1920-07-21,-75.71698257409822,-97.7168104880209
16273,1920-07-22,-57.71715466017555,-75.71698257409822
16274,1920-07-23,-79.71732674625288,-57.71715466017555
16275,1920-07-24,-105.7174988323302,-79.71732674625288
16276,1920-07-25,-128.71767091840752,-105.7174988323302
16277,1920-07-26,-85.71784300448486,-128.71767091840752
16278,1920-07-27,-112.7180150905622,-85.71784300448486
16279,1920-07-28,-109.71818717663952,-112.7180150905622
16280,1920-07-29,-128.71835926271683,-109.71818717663952
16281,1920-07-30,-118.71853134879416,-128.71835926271683
16282,1920-07-31,-115.7187034348715,-118.71853134879416
16283,1920-08-01,-94.70935403657384,-115.7187034348715
16284,1920-08-02,-94.70952612265116,-94.70935403657384
16285,1920-08-03,-73.70969820872848,-94.70952612265116
16286,1920-08-04,-77.70987029480581,-73.70969820872848
16287,1920-08-05,-54.71004238088314,-77.70987029480581
16288,1920-08-06,-102.71021446696048,-54.71004238088314
16289,1920-08-07,-112.7103865530378,-102.71021446696048
16290,1920-08-08,-96.71055863911512,-112.7103865530378
16291,1920-08-09,-67.71073072519245,-96.71055863911512
16292,1920-08-10,-116.71090281126978,-67.71073072519245
16293,1920-08-11,-116.7110748973471,-116.71090281126978
16294,1920-08-12,-104.71124698342445,-116.7110748973471
16295,1920-08-13,-101.71141906950176,-104.71124698342445
16296,1920-08-14,-99.71159115557909,-101.71141906950176
16297,1920-08-15,-113.7117632416564,-99.71159115557909
16298,1920-08-16,-111.71193532773374,-113.7117632416564
16299,1920-08-17,-77.71210741381107,-111.71193532773374
16300,1920-08-18,-57.7122794998884,-77.71210741381107
16301,1920-08-19,-65.71245158596571,-57.7122794998884
16302,1920-08-20,-127.71262367204304,-65.71245158596571
16303,1920-08-21,-141.71279575812036,-127.71262367204304
16304,1920-08-22,-127.71296784419768,-141.71279575812036
16305,1920-08-23,-143.71313993027502,-127.71296784419768
16306,1920-08-24,-135.71331201635235,-143.71313993027502
16307,1920-08-25,-123.71348410242967,-135.71331201635235
16308,1920-08-26,-126.713656188507,-123.71348410242967
16309,1920-08-27,-121.71382827458432,-126.713656188507
16310,1920-08-28,-117.71400036066166,-121.71382827458432
16311,1920-08-29,-134.71417244673898,-117.71400036066166
16312,1920-08-30,-157.7143445328163,-134.71417244673898
16313,1920-08-31,-148.71451661889364,-157.7143445328163
16314,1920-09-01,-92.55306761122095,-148.71451661889364
16315,1920-09-02,-95.5532396972983,-92.55306761122095
16316,1920-09-03,-106.55341178337562,-95.5532396972983
16317,1920-09-04,-90.55358386945296,-106.55341178337562
16318,1920-09-05,-107.55375595553028,-90.55358386945296
16319,1920-09-06,-109.5539280416076,-107.55375595553028
16320,1920-09-07,-110.55410012768492,-109.5539280416076
16321,1920-09-08,-109.55427221376226,-110.55410012768492
16322,1920-09-09,-136.5544442998396,-109.55427221376226
16323,1920-09-10,-95.55461638591692,-136.5544442998396
16324,1920-09-11,-103.55478847199424,-95.55461638591692
16325,1920-09-12,-113.55496055807156,-103.55478847199424
16326,1920-09-13,-129.5551326441489,-113.55496055807156
16327,1920-09-14,-107.55530473022624,-129.5551326441489
16328,1920-09-15,-103.55547681630355,-107.55530473022624
16329,1920-09-16,-58.55564890238088,-103.55547681630355
16330,1920-09-17,-83.55582098845821,-58.55564890238088
16331,1920-09-18,-57.555993074535536,-83.55582098845821
16332,1920-09-19,-105.55616516061286,-57.555993074535536
16333,1920-09-20,-95.5563372466902,-105.55616516061286
16334,1920-09-21,-99.55650933276752,-95.5563372466902
16335,1920-09-22,-98.55668141884485,-99.55650933276752
16336,1920-09-23,-95.55685350492216,-98.55668141884485
16337,1920-09-24,-95.5570255909995,-95.55685350492216
16338,1920-09-25,-88.55719767707683,-95.5570255909995
16339,1920-09-26,-86.55736976315416,-88.55719767707683
16340,1920-09-27,-91.55754184923148,-86.55736976315416
16341,1920-09-28,-101.5577139353088,-91.55754184923148
16342,1920-09-29,-81.55788602138614,-101.5577139353088
16343,1920-09-30,-85.55805810746347,-81.55788602138614
16344,1920-10-01,-29.394167693540798,-85.55805810746347
16345,1920-10-02,-27.39433977961812,-29.394167693540798
16346,1920-10-03,-82.39451186569545,-27.39433977961812
16347,1920-10-04,-98.39468395177278,-82.39451186569545
16348,1920-10-05,-97.3948560378501,-98.39468395177278
16349,1920-10-06,-71.39502812392743,-97.3948560378501
16350,1920-10-07,-83.39520021000476,-71.39502812392743
16351,1920-10-08,-99.39537229608209,-83.39520021000476
16352,1920-10-09,-84.39554438215941,-99.39537229608209
16353,1920-10-10,-77.39571646823674,-84.39554438215941
16354,1920-10-11,-75.39588855431407,-77.39571646823674
16355,1920-10-12,-86.3960606403914,-75.39588855431407
16356,1920-10-13,-107.39623272646872,-86.3960606403914
16357,1920-10-14,-107.39640481254604,-107.39623272646872
16358,1920-10-15,-105.39657689862338,-107.39640481254604
16359,1920-10-16,-86.39674898470071,-105.39657689862338
16360,1920-10-17,-129.39692107077803,-86.39674898470071
16361,1920-10-18,-152.39709315685536,-129.39692107077803
16362,1920-10-19,-151.3972652429327,-152.39709315685536
16363,1920-10-20,-150.39743732901002,-151.3972652429327
16364,1920-10-21,-153.39760941508737,-150.39743732901002
16365,1920-10-22,-150.39778150116467,-153.39760941508737
16366,1920-10-23,-139.397953587242,-150.39778150116467
16367,1920-10-24,-134.39812567331933,-139.397953587242
16368,1920-10-25,-152.39829775939666,-134.39812567331933
16369,1920-10-26,-135.39846984547398,-152.39829775939666
16370,1920-10-27,-126.3986419315513,-135.39846984547398
16371,1920-10-28,-145.39881401762864,-126.3986419315513
16372,1920-10-29,-201.398986103706,-145.39881401762864
16373,1920-10-30,-210.3991581897833,-201.398986103706
16374,1920-10-31,-197.39933027586065,-210.3991581897833
16375,1920-11-01,-129.82748087756295,-197.39933027586065
16376,1920-11-02,-128.82765296364028,-129.82748087756295
16377,1920-11-03,-133.8278250497176,-128.82765296364028
16378,1920-11-04,-131.82799713579493,-133.8278250497176
16379,1920-11-05,-105.82816922187224,-131.82799713579493
16380,1920-11-06,-123.82834130794956,-105.82816922187224
16381,1920-11-07,-122.8285133940269,-123.82834130794956
16382,1920-11-08,-139.82868548010424,-122.8285133940269
16383,1920-11-09,-114.82885756618155,-139.82868548010424
16384,1920-11-10,-120.82902965225888,-114.82885756618155
16385,1920-11-11,-84.82920173833621,-120.82902965225888
16386,1920-11-12,-104.82937382441354,-84.82920173833621
16387,1920-11-13,-106.82954591049086,-104.82937382441354
16388,1920-11-14,-81.82971799656819,-106.82954591049086
16389,1920-11-15,-20.82989008264552,-81.82971799656819
16390,1920-11-16,-44.83006216872285,-20.82989008264552
16391,1920-11-17,-83.83023425480017,-44.83006216872285
16392,1920-11-18,-108.8304063408775,-83.83023425480017
16393,1920-11-19,-119.83057842695484,-108.8304063408775
16394,1920-11-20,-145.83075051303217,-119.83057842695484
16395,1920-11-21,-168.8309225991095,-145.83075051303217
16396,1920-11-22,-162.83109468518683,-168.8309225991095
16397,1920-11-23,-145.83126677126415,-162.83109468518683
16398,1920-11-24,-130.83143885734148,-145.83126677126415
16399,1920-11-25,-157.8316109434188,-130.83143885734148
16400,1920-11-26,-182.8317830294961,-157.8316109434188
16401,1920-11-27,-187.83195511557344,-182.8317830294961
16402,1920-11-28,-175.8321272016508,-187.83195511557344
16403,1920-11-29,-176.83229928772812,-175.8321272016508
16404,1920-11-30,-144.83247137380545,-176.83229928772812
16405,1920-12-01,-104.03918642863276,-144.83247137380545
16406,1920-12-02,-92.03935851471007,-104.03918642863276
16407,1920-12-03,-94.03953060078742,-92.03935851471007
16408,1920-12-04,-76.03970268686474,-94.03953060078742
16409,1920-12-05,-92.03987477294208,-76.03970268686474
16410,1920-12-06,-117.0400468590194,-92.03987477294208
16411,1920-12-07,-122.04021894509673,-117.0400468590194
16412,1920-12-08,-110.04039103117404,-122.04021894509673
16413,1920-12-09,-142.0405631172514,-110.04039103117404
16414,1920-12-10,-155.04073520332872,-142.0405631172514
16415,1920-12-11,-141.04090728940605,-155.04073520332872
16416,1920-12-12,-133.04107937548338,-141.04090728940605
16417,1920-12-13,-158.0412514615607,-133.04107937548338
16418,1920-12-14,-167.041423547638,-158.0412514615607
16419,1920-12-15,-188.04159563371533,-167.041423547638
16420,1920-12-16,-138.04176771979266,-188.04159563371533
16421,1920-12-17,-108.04193980587,-138.04176771979266
16422,1920-12-18,-97.04211189194731,-108.04193980587
16423,1920-12-19,-132.04228397802464,-97.04211189194731
16424,1920-12-20,-154.04245606410197,-132.04228397802464
16425,1920-12-21,-98.0426281501793,-154.04245606410197
16426,1920-12-22,-89.04280023625662,-98.0426281501793
16427,1920-12-23,-88.04297232233395,-89.04280023625662
16428,1920-12-24,-86.04314440841128,-88.04297232233395
16429,1920-12-25,-30.043316494488607,-86.04314440841128
16430,1920-12-26,-62.043488580565935,-30.043316494488607
16431,1920-12-27,-78.04366066664326,-62.043488580565935
16432,1920-12-28,-45.04383275272059,-78.04366066664326
16433,1920-12-29,-24.04400483879792,-45.04383275272059
16434,1920-12-30,-5.044176924875245,-24.04400483879792
16435,1920-12-31,-64.04434901095257,-5.044176924875245
16436,1921-01-01,-12.1307027376549,-64.04434901095257
16437,1921-01-02,-1.1308748237322277,-12.1307027376549
16438,1921-01-03,-10.131046909809555,-1.1308748237322277
16439,1921-01-04,-28.131218995886883,-10.131046909809555
16440,1921-01-05,-11.13139108196421,-28.131218995886883
